AirlineId,Name,HotlineNumber,IcaoCode,Callsign
0a5acc2c-b00d-4aed-8175-bbca49b82e96,Cat Aviation,,CAZ,EUROCAT
8ae45fc7-c45f-4f91-9a70-61315482fc44,Express Air,,FXA,EFFEX
3bb7ce2b-71a3-4d7d-894a-30bd10d35a57,Pouya Air,,PYA,
5ea752be-38fe-42d7-8104-21dac3fba3db,Redding Aero Enterprises,,BXR,BOXER
8225e8ca-b897-449f-bb37-9bf0e87937c5,Aerocorp,,RCP,AEROCORPSA
56e07a95-02ea-48f8-8f06-2c69f2a47f64,Sylt Air Gmbh,,AWU,SYLT-AIR
dd646d8f-26a0-4ffc-9250-6d9d1ce1e771,Pak West Airlines,,PKW,PLATINUM WEST
170a3b29-d9ba-4c5d-a4eb-2d80a6ae9223,Easyjet,,EJU,Alpine
08799537-8a93-4bbd-9bac-4a24cf050628,United Aviation Services,,SAU,UNISERVE
0841a83b-040d-4d31-b501-094f9a279555,Prime Air,,PRM,PRIME AIR
099a03a0-578a-4843-a86d-3714d3478e23,Sun Country Airlines,,SCX,SUN COUNTRY
4cbfc40c-8262-4090-a63b-485a04840a87,Miami Air International,,BSK,BISCAYNE
edba8564-9b9e-4d72-8af7-4cc7e68f3ff7,Smartavisa,,AUL,ARCHANGELSK AIR
8616f659-90c3-449a-8b5e-3078a56f86dd,Nigerian Air Force,,NGR,NIGERIAN AIRFORCE
6acb20dd-b01e-474d-8306-543cc5e0a189,Swiftair,,SWT,SWIFT
a4fa4dc5-692e-4588-a7eb-87838ee7ec26,Corporate Flight Management,,VTE,VOLUNTEER
9ba86eaf-4bbe-4086-bb9e-4aab5870d142,Central Mountain Air,,GLR,GLACIER
33ba66ad-9e1c-45b8-b753-978c3579fcea,Small Planet Airlines,,ELC,
f602ed64-d8b6-48ee-8a8c-3effafcf4855,Priority Air Charter,,PRY,PRIORITY AIR
0438814d-1522-4ee0-a0e0-58e0e776b16f,Brazilian Air Force,,BRS,BRAZILIAN AIR FORCE
90e64746-433f-4feb-98a9-46206435525c,Aviation Partners,,WLT,WINGLET
2f99133a-feac-4353-b02e-79a16251be73,Westland Helicopters,,WHE,WESTLAND
d69ad852-1632-4bf5-b3f7-884fe29ef1a0,Iran Air,,IRA,IRANAIR
5ce5c0e0-ab15-48cd-ae89-b83d514674c3,Ijm International Jet Management,,IJM,JET MANAGEMENT
85b539fb-028e-4980-8243-118332a5854b,Aurigny Air Services,,AUR,AYLINE
a89a4160-8d6a-403c-a71e-7a512f1754a8,Cranfield University,,CFD,AERONAUT
d57f0408-0cbc-4461-82ab-fc16a16eda77,Tyrol Air Ambulance,,TYW,TYROL AMBULANCE
b767d68c-741f-4a94-97e7-26a5267b29e2,Linea Aerea Sapsa,,LNP,SAPSA
a6399e59-7451-4073-ba88-02cd6b81fcdb,Pool Aviation,,PLX,POOLEX
f1f1b65a-6e55-4f74-99a2-1f7ad76257ac,Action Air,,ORS,AVIATION SERVICE
e05165c9-a5de-4d3d-bac3-c6671e4c6ef4,Baja Air,,BJA,BAJA AIR
2b9ad33f-52d7-46c7-aef8-c0395e5d8053,Sunbird Airlines,,CDL,CAROLINA
ad9b3176-6913-4e15-b2e4-f8fcb9ef76c2,Alaska Island Air,,AAK,ALASKA ISLAND
6e6ab815-5e84-48c3-9347-05e797f8dc6e,Laudamotion Gmbh - Austria,,LDM,
4e7f368d-0483-4847-94c4-ed4a94304d6a,Airline Skol,,CDV,SKOL
2e17d200-51b1-4970-b7b5-6b3d949388b6,Blue Bird Aviation,,BLB,BLUEBIRD SUDAN
c5d328dd-85b5-4d73-ac95-3aed5a7064c7,Air Park Aviation Ltd.,,APA,CAN-AM
be43e939-90e1-4c40-8888-9c424dd8b54b,United Express,,UEU,UNITED EUROPEAN
4d17c421-d398-46c4-ba56-4ed727c3fb7d,Pioneer Airlines,,PIO,PIONEER
715d978c-9908-4a9b-8ee0-0396fb99810d,Freight Runners Express,,FRG,FREIGHT RUNNERS
6ff9542b-0bc3-495f-8a4b-027b107b09b5,Wiking Helikopter Service,,WHS,WEEKING
d4d31d94-349a-44f3-aa67-f0f46b03cc32,Cargologic Germany,,GCL,
597d3be0-1aef-4166-be72-f44a2cd03ac9,135 Airways,,GNL,GENERAL
ebf19a9d-1c56-4101-b3bf-85685d526a9a,Olympic Air,,OAL,OLYMPIC
ac090551-1469-4d6a-82c2-fbf7f9e98cfb,Hop-a-jet,,HPJ,HOPA-JET
5730cba8-0650-4f9b-96ad-b67d1855dd6c,Executive Flight,,EXE,EXEC
c12058b0-464a-427d-a92c-1c9ea762b927,Srilankan Airlines,,ALK,SRILANKAN
b6840d79-7b19-4595-8220-54c6f6774c01,Kabo Air,,QNK,KABO
8bef7dd7-ac6a-4810-81c1-8b90a5661539,Ojets,,EAU,
d7a8e3c1-7f4f-4cb6-b115-039e3dfa748f,Banco De Mexico,,BMX,BANXICO
714549a5-4be6-4249-b2ac-61bb5e0a0e28,Avia Traffic Company,,AVJ,ATOMIC
f4938242-42da-4b42-8890-0d3ce62cce9a,Jet Executive International Charter,,JEI,JET EXECUTIVE
22181bfa-c38f-4295-998d-525c4bf28980,Garuda Indonesia,,GIA,INDONESIA
7e16228f-5d84-46a9-ad1b-ae0935d658ef,Lynch Flying Service,,LCH,LYNCH AIR
1d977f4b-2459-4ee2-aa4f-e13ecf817b7d,Air Corporate,,CPV,AIRCORPORATE
3143dfe7-3d9e-4e77-b827-fd6390f7595b,Key Lime Air,,LYM,KEY LIME
8c935298-bcc7-4160-ad3f-9707cd1aac47,Executive Airlines,,EXU,SACAIR
02430ccc-5338-4d9f-8f36-7905b1a49b04,Falcon Air,,FAR,FALCAIR
02d64687-ffed-4f5d-87b1-b8fa62f38f26,Sonair Servico Aereo,,SOR,SONAIR
8bc435f2-542f-40e7-9823-14d6ccb6ab69,Top Air,,TOP,AIR TOP
4245e395-2be7-4d23-afcd-6f4a63e5a488,Air Medical,,MCD,AIR MED
89ebcea1-a56f-4395-93d7-8e72a592d055,Eurowings Europe,,EWE,
4fc1e313-215e-4fe3-b76b-6c598e06d45f,Easyfly,,EFY,EASYFLY
d0c86960-b7f7-4a5f-82bb-951b14b5f144,Iliamna Air Taxi,,IAR,ILIAMNA AIR
643580be-902a-4728-9d2b-cf41b30c432f,Air Itm,,MQT,MUSKETEER
07f579bb-22ff-4cc6-a0f2-d3005c7d72fd,New England Airlines,,NEA,NEW ENGLAND
5998693c-1660-4883-a748-279d3dc3846a,Aero Servicios Platinum,,PNU,AERO PLATINUM
93195089-034c-4822-8170-3bc699cf7e85,Tuifly,,HLX,YELLOW CAB
50e2dc90-0355-4925-82e9-54768d2ebb54,Linea Aerea De Servicio Ejecutivo Regional,,LER,LASER
351dcd1f-f1f7-4959-93b6-c2f9a70f24a0,Air New Zealand,,ANZ,NEW ZEALAND
a05ad436-7e59-4aa8-9d97-ed890c5bc1ab,White Eagle Aviation,,WEA,WHITE EAGLE
79ef2a64-720a-4ead-a605-a8b28dde0f88,Amelia International,,AEH,Avex
6d42de8b-c8c3-4e38-92e9-d8daf9558ea9,Sunclass Airlines A/s - Denmark,,VKG,VIKING
9a4b6a6b-8a64-48e4-a335-7b0b6801da22,Northway Aviation Ltd,,NAL,NORTHWAY
ba883b16-b1cf-4ad3-90eb-5127d57d2759,Global Jet Luxembourg,,SVW,SILVER ARROWS
08e258f6-0c20-4bd4-b0fb-a1eb42858c07,Aerostar Airlines,,UAR,AEROSTAR
cf611926-9a72-4023-86d6-7d501b68d1c2,Mali Air Express,,VXP,AVION EXPRESS
fb96a0fc-667c-45ae-baa5-add332644362,Mccall Aviation,,MKL,MCCALL
008c2284-6f0b-4aa9-9177-c623bd8df77f,Central Aviation,,YOG,YOGAN AIR
38fc91e1-6a00-40b6-b9f5-e403f88ba20b,Excellent Air,,GZA,EXCELLENT AIR
e73179f4-b36f-4d50-b18c-6bae4b1741f0,Anisec Luftfahrt Gmbh,,NLY,AUSTROJET
7f5b19ea-8228-405d-b047-0f6b0b921f2d,Ameravia,,VAM,AMERAVIA
3d422dcd-bb35-453f-a1b4-da4b85bbfdc8,Danu Oro Transportas,,DNU,DANU
5b722c2b-8876-4f85-ab48-b856d2fd2513,Bmw,,BMW,BMW-FLIGHT
6b0c8a27-957b-4711-a8f2-492ea6cdad5c,Wdl Aviation,,WDL,WDL
a020177b-5e7e-495e-b78d-e604bd6111be,Buddha Air,,BHA,BUDDHA AIR
6877a051-6150-442a-8176-326134514b7c,Albinati Aviation Ltd / Cashair Sa	2,,ULC,
b196f105-4a3d-4fe3-bc0c-345775dc0272,Aerotransportes Rafilher,,RFD,RAFHILER
e2aabf79-220c-4d8c-b4e2-08df74030d54,Nimbus Aviation,,NBS,NIMBUS
a6f7a4b3-b0ed-46f0-a3b1-fa0a00a7d8a5,Interjet-abc,,AIJ,ABC AEROLINEAS
92444ae4-bde6-49d1-ab38-2659ba4b1ced,Air Algerie,,DAH,AIR ALGERIE
57607f17-6fcb-4a62-909a-d7a1f0599a5b,Sevenair,,SEN,SEVENAIR
3de37b75-c790-4a50-9cf5-b7c5a6e91830,Corporate Air,,CPR,CORPAIR
5e27a3e4-7e83-49ad-96ce-381a81855fc1,Laneas Aereas Trans Costa Rica - S.a. - Costa Rica,,TCR,TICOS
d4a0fef7-4715-4e7c-af1f-afece4406ba2,Acropolis Aviation Ltd,,CRV,CARGOIV
9138715a-5d12-49ce-b3db-2e2d0bd3dcf1,International Jet Aviation Services,,IJA,I-JET
712a72b4-dced-4138-bf40-51a2d9606397,Skytaxi,,IGA,IGUANA
724be4ab-96a9-40b0-8cfa-e410c7c657d9,Talon Air,,TFF,TALON FLIGHT
68ed1e80-c0a1-48bd-9cbf-2f5fca3edee1,Aerosucre,,KRE,AEROSUCRE
bf0858be-1f1b-413c-ab38-38c4593c8e1d,Silver Air,,SLD,SILVERLINE
8a3aaee1-b5fd-4d23-badd-be51c667ecfe,Air India Limited,,AIC,AIRINDIA
4147ca79-e2fa-49b2-a9cd-6b2f4821b645,Heli Union Heli Prestations,,HLU,HELI UNION
b4bfdfb5-d7a6-4f38-af34-ac6e672b0fae,Business Air Services,,BAM,BUSINESS AIR
47cbe61a-fc1d-4a21-a8dc-0dbab2a190b0,African Company Airlines,,FPY,AFRICOMPANY
8e1febb4-c01c-4c18-b28b-853324135685,Northumbria Helicopters,,NHL,NORTHUMBRIA
99a9aab6-acce-4a65-b159-86ec7a8b6661,Jet-stream,,JSH,STREAM AIR
76bc7e1c-5c60-4490-a592-12fcf05df7fa,Air Express,,AXD,AIR SUDEX
f4132721-90f7-4aed-a41d-4b2623840703,Ibc Airways,,CSQ,CHASQUI
7093921b-4c0e-46bf-89a8-6b65e56f1df6,Lion Mentari Airlines,,LNI,LION INTER
d2fa8d3c-c7ad-41da-8390-0c1a9bad0149,Skylink Aviation,,SKK,SKYLINK
7f9f4ee5-d7b4-4a18-bfc2-3e04f0dc2e37,Kelowna Flightcraft Air Charter,,KFA,FLIGHTCRAFT
6e8b4493-6f8a-4cf2-ad06-13d1639a3f8c,Smartwings,,TVS,SKYTRAVEL
69561381-1414-42ce-90e7-ea470538ce7e,Avialift Vladivostok,,VLV,VLADLIFT
e19f35fb-01ab-446c-b57a-8ed2dac73058,Scenic Air,,ENR,
40096879-e96f-42a2-bf28-bb8199e938e9,My Jet Xpress Airlines,,NEP,
f6f2bb8d-78fa-4b53-a93a-a31cc0a6b352,Lorraine Aviation,,LRR,LORRAINE
a46202af-accb-4d5b-9751-42e09a6a337c,Avcom,,AOC,AERO AVCOM
e283efb2-846e-4767-a3f2-76e6dcb7f743,Corse Air International - France,,CRL,CORSAIR
f359da65-09ae-4005-8311-3a6910ea9509,Zenith Air,,AZR,ZENAIR
37fcd5d7-ecdc-4004-acd4-ace1f9e03609,Jackson Air Services,,JCK,JACKSON
7e9cd9bd-e46d-45bc-86e3-044d1e3a3a78,Luxwing,,LWG,
a54dca6f-998a-422a-ac0c-ad9ac999dfd1,Grand Canyon Airlines,,CVU,CANYON VIEW
64405b38-8411-40c9-b6f5-3e5eb6a1e0f7,Flight Express,,FLX,FLIGHT EXPRESS
b61983ae-e8b4-437f-878e-2635e4dd4ff2,Open Sky Aviation,,OSA,
fdd4c338-7fd6-4459-8651-192f8a45155c,Skyking,,SKI,SKYKING
08a66b68-4a35-4a55-a081-e98ee97a8e5d,Airbus Industrie,,AIB,AIRBUS INDUSTRIE
8caf176d-7a4a-4f21-9f6b-f1b1ae0cd6fd,Stewart Aviation Services,,YBE,YELLOW BIRD
2be4de81-06b0-46b9-9d34-624c8e7716cc,Corendon Airlines,,CAI,CORENDON
8d3b52d7-fa78-405e-8bfd-cfb31e909c9f,Jet2.com,,EXS,CHANNEX
59ae27c1-03c5-46b0-90a0-990d19cc7d80,Fly One,,FIA,Fly One
f377e158-2059-4252-95a4-92310bcbe49f,Mombasa Air Safari,,RRV,SKYROVER
0f94fd23-956b-46c5-9fdb-df7d358bb23e,Royal Jordanian,,RJA,JORDANIAN
6ec85455-4fd0-426b-86d6-693fbea3c944,Air Berlin,,BER,AIR BERLIN
7e177545-fa89-437c-a8a4-db3d02eaf38e,Kenya Airways,,KQA,KENYA
878cf454-3fe3-4ec1-8769-2bdecc2081b5,Georgian Airways,,TGZ,TAMAZI
e2b1179f-86da-4688-90cd-0edc4df3198f,Red Wings,,RWZ,AIR RED
7f915eab-4115-477c-ae97-767ccd8d4c6b,Asl Airlines France S.a. - France,,FPO,FRENCH POST
264ff324-bf56-4841-af5d-2584bd2ca1a7,Druk Air,,DRK,ROYAL BHUTAN
b8ae6a35-330d-4655-b417-69be8089c1b5,Mahan Air,,IRM,MAHAN AIR
9dfa4418-ca23-4201-9d4a-064c9531e8a4,Blue Islands,,BCI,BLUE ISLAND
2620c58a-8fe1-485a-96b2-689f704786b3,Aloha Air Cargo,,AAH,ALOHA
b4927e1e-44c5-475a-aa5f-97e677b5263d,South Coast Aviation,,GAD,SOUTHCOAST
b95e9c9a-e519-4c7d-b9d4-f7419a6a5591,Sunrise Airways,,KSZ,
2982e09c-f665-4f82-8207-99100c283d06,Aerologic,,BOX,GERMAN CARGO
278942fc-fe45-4c36-a06c-53f15599ce05,Starlite Aviation,,TRL,STARSTREAM
20b3d09d-8e0d-4028-a904-f70c97669ca4,Northern Air Cargo,,NAC,YUKON
5d6a01d7-ab6b-4d88-a640-74fb4d4e7b95,United Airlines,,ASH,UNITED
5eeb1acf-79b4-445c-92cd-853233141552,Carpatair Flight Training,,SMW,Smartwings
eebca7c7-72dc-4ff4-9351-11e3055e092a,Johnson Air,,JHN,AIR JOHNSON
85a71c0b-011d-4dae-a2c7-0b5803395502,Baker Aviation,,BAJ,BAKER AVIATION
48eb6b06-386e-4d1d-bed7-1826df36513e,Sokol,,PIV,AEROSOKOL
4e3255ef-2bd6-40af-9c8a-1b6c94788ac8,Silesia Air,,SUA,AIR SILESIA
71767d14-a7ff-4866-b478-513db15ff39e,Priority Air Transport,,PAT,PAT
e43519b8-1f24-436f-8815-6ae82a16f381,Cityjet,,BCY,CITY-IRELAND
886345a9-de4f-4565-88e0-dbdc917f23a7,Latam Brasil,,TAM,TAM
b2569c88-558c-4d11-a37a-f684beea946a,Air Astana,,KZR,ASTANALINE
4f29038b-a83b-4d76-a2bd-aa9ac8ae78d9,Texair Charter,,TXA,OKAY AIR
18920b80-4934-4ab9-9073-5b0ed3d1016f,Aliscargo Airlines,,LSI,
9faf6521-21d9-4250-89a0-592aab602b05,Island Air Charters,,ILF,ISLAND FLIGHT
ea4d755b-5a3c-43b7-9e1a-4235d7d069e9,Flight Calibration Services Ltd.,,VOR,FLIGHT CAL
c9dca90d-5aff-4b26-b2d3-0ac0cf070620,First International Airways,,FIW,
17bd2c89-aae8-4159-bdb3-e5da36830021,Aero Services,,BAS,AEROSERV
553d2590-14cf-4ba4-940d-e2fc58cf022c,Air Saint Pierre,,SPM,
28e3a966-55d5-4dce-b041-dcd1c1fe0262,World Cargo Airline,,CXM,
b5396d74-5bae-468a-84b8-7c572b0d3f82,Superior Aviation,,HKA,SPEND AIR
6dcb7707-cea9-4f38-84a2-e499227c10ae,Executive Jet Charter,,EXJ,
256f0767-2195-4023-ab58-c26856143a4d,Fly International Airways,,NVJ,NOUVINTER
cb317131-efda-4311-9f93-589c0e8589c1,Jetnetherlands,,JNL,JETNETHERLANDS
ae973574-eda9-4ed8-a074-315623829983,Southern Aviation,,SOI,SOAVAIR
81e93cee-f2c5-471e-bf25-ddbdec9df9d5,Avianca Cargo,,ONE,OCEANAIR
1e34a3dc-a33c-49e0-9f11-1ff44b04b707,Transair,,TTZ,
58711b8c-111c-45a2-a406-0e2390abac1f,Potosina Del Aire,,PSN,POTOSINA
916f8c95-238d-436f-b28d-e0423accb064,Rossair,,RSS,ROSS CHARTER
954dc8bd-e46a-4da3-b035-39afe29a44cc,Atlantic Airlines,,NPT,NEPTUNE
1de36690-1106-4cfe-a63a-040eb59aff20,West Air Sweden Ab - Sweden,,SWN,AIR SWEDEN
bdbf085e-3228-4180-b554-ffcd3eada668,Island Aviation,,SOY,SORIANO
801bb022-a99c-47c7-8229-0cfcbab6f679,Peach,,APJ,S.A.
6ed30391-fac1-4377-bb58-a0bc598bbe02,Gm Helicopters,,GMG,GEE-EM HELICOPTERS
4a6e7994-7761-44c5-a861-528f943142b3,Transportes Aereos Regionales,,TGI,TRANSPORTE REGIONAL
4025fa4d-2096-4fe2-9aa5-6f11e5f74a1f,Helitrans,,HTA,SCANBIRD
7156c84d-48d9-4f83-96e3-2ae1affdc39e,Air Arabia,,ABY,ARABIA
1a8e68ab-af48-4624-8406-ca35f86eef50,Libyan Airlines,,LYW,LIBYAN AIRWAYS
8075abc4-004e-4f7d-8e51-c4db22115333,Skyway Enterprises,,SKZ,SKYWAY-INC
4487f925-5096-4123-9bbc-47b9c3156821,Flynas,,KNE,NAS EXPRESS
6f0a460f-3a5d-41cf-9538-37b7fa893e0a,Blue Wings,,BWG,BLUE WINGS
4b95cc9b-c5e4-442b-9d9a-5c43fd225c96,Wamos Air - S.a. - Spain,,PLM,PULLMANTUR
f0ba3bc6-aee4-414f-8d3b-82dad1db64c1,Hong Kong Airlines,,CRK,BAUHINIA
9d24a7a4-2d18-4c55-8c75-f42c146ff4f7,Ural Airlines,,SVR,SVERDLOVSK AIR
bd992a3e-dfb2-40a3-95f8-b11ffd058c33,Qatar Airways Cargo,,QAC,QATAR CARGO
13fade44-9940-492e-b523-5d70f8354c11,Netjets,,EJA,EXECJET
690cb2e8-ea65-4b17-b4b0-c8998514b426,Champion Air,,CCP,CHAMPION AIR
9d8f166e-1cce-4b72-85a2-8b4a6cdd70f0,Heli-holland,,HHE,HELI HOLLAND
227029cf-5666-4cb5-b6a3-2f4093c2da95,Far Eastern Air Transport,,EFA,Far Eastern
261f3c42-e876-4b51-9f84-96a9a93db176,Go2sky,,RLX,RELAX
e5f933d4-31b0-400c-a98d-21dc0174ccbf,Heavylift Cargo Airlines,,HVY,HEAVY CARGO
ccb08cfb-c4ca-451c-aae6-ced63ad170e1,Aerotrans Cargo,,ATG,BACHYT
e9fd7738-5597-4480-b378-c74e858106f3,Airlink,,LNK,LINK
aef84b41-f5f0-4651-b3c8-003cb2a0e52c,Vlm Airlines,,VLM,RUBENS
aa2df4b7-c37b-4e3f-982b-c55470840592,Baf,,BAF,BELGIAN AIRFORCE
f8bd96e6-1c09-45c1-a0b8-6844b56dfe76,Xtra Airways,,CXP,RUBY MOUNTAIN
5375ec5b-73ee-4a4c-a039-c6c9621c17b4,Afriqiyah Airways,,AAW,AFRIQIYAH
7f888bce-ac35-4488-bcb2-2290bbcb2ed8,Longtail Aviation,,LGT,LONGTAIL
a690f038-788a-48b6-a1b6-0f97443a335b,Hahn Air,,HHN,ROOSTER
dd12d780-d9ca-400a-91c9-98c8ad424753,Scat Air,,VSV,VLASTA
8816ef64-e640-4e91-ae07-a330a7e61237,Sirvair,,VRS,VAIRSA
f5e37add-5360-404c-8acb-2a5aac2e0e1f,Eastern Express,,LIS,LARISA
033ffb98-3250-4955-9416-50588694de70,Entergy Services,,ENS,ENTERGY SHUTTLE
4ff9b24c-217e-480a-a827-6804bfa6b52a,Freedom Air,,FRE,FREEDOM
ac2fc08e-fea6-4118-a61f-5511582d68f6,Phoebus Apollo Aviation,,PHB,PHOEBUS
44cbd13f-d2b6-40e8-b665-077cc3d8d300,Pegas Fly,,KAR,
074ad323-5252-48b6-8cc2-ca83bb1489be,Tulpar Air,,TUL,URSAL
4f46ee42-9e2e-49d6-843f-5f360a2aa8c2,Corpac Canada,,CPB,PENTA
ffeb35f7-32ba-4aab-950c-2b85460f2873,Grantex Aviation,,LMK,LANDMARK
8e056e4c-2a1e-44bf-a0fa-dce500a9536a,Caravan Air,,VAN,CAMEL
2ad704a5-6c45-4193-8439-31a3506e0df0,Aeromar,,TAO,TRANS-AEROMAR
9b06c76a-802d-47a8-a602-b43992f93840,Toll Aviation,,TFR,
03d798d7-c8fc-4e24-a7c3-af078dc4945c,Privilege Style,,PVG,PRIVILEGE
9898e084-7aee-41da-bb65-1bd47fdbb4a9,Arab Wings,,AWS,ARAB WINGS
ca9dd4c3-f00d-4ab2-b53e-1c6fbd586144,Yangtze River Express,,YZR,YANGTZE RIVER
b3f4d963-c82c-4a42-9c35-e974d0fabdf1,Servicios Aeronauticos De Oriente,,SVO,SERVIORIENTE
e4aae234-94fd-44bf-869e-1cb03cf90169,Qantaslink,,QJE,QJET
82a10d15-92eb-423e-b3b1-0a1d4f927327,Tg Aviation,,TGC,THANET
b7c8bbee-55e7-4eb4-8504-96f2a470c223,Ryanair Sun,,RYS,ROYAL SKY
9a32c801-6d37-456a-86c9-10d0ff9e5374,Crow Executive Air,,CWX,CROW EXPRESS
3e5da8f5-52f7-4594-97a3-6c4094553937,Hewa Bora Airways,,ALX,ALLCONGO
ec5fdd87-293a-42bd-82a1-1ab95d390cc9,Newair,,HVA,HAVEN-AIR
5d209d10-eb65-4f1e-bb87-d731785d0c68,Air Canada Express,,SKV,Maple
91aa4934-fab6-47d1-bb2f-c3e00b8c1bd0,Aviacion Comercial De America,,VME,AVIAMERICA
853fac7a-96e5-4c2f-9133-ff5be4a1f110,Naviera Mexicana,,NVM,NAVIERA
a90e82c4-63ee-46fe-b24f-26374ec1aa52,Coastal Travels,,CSV,COASTAL TRAVEL
3d892272-2441-4004-abbf-9987ef90fe84,Panaviatic,,VPC,
873dce13-b53d-4f3d-b9b5-838381be09ea,Go First,,GOW,GOAIR
e2bec09a-0358-4630-ab9b-e006c6f68103,National Oceanic And Atmospheric Administration,,NAA,NOAA
24ca1294-8137-46f8-9103-372bd76203d9,Springbok Classic Air,,SPB,SPRING CLASSIC
92d5dad5-2294-4b78-ac4c-90e4304a5c84,Ba Cityflyer,,CFE,FLYER
65f66afc-155d-426f-9a3b-b3b6255a7d41,Nouvelair Tunisie,,LBT,NOUVELAIR
cb4579f6-15d9-4a7b-969c-d1fd644dfb21,Romanian Air Force,,ROF,ROMAF
a5b1b800-337b-4e1e-a5ea-38f30eca0585,Latam Chile,,DSM,LAN CHILE
078f6a34-fc81-487d-9430-903dfec75618,Airlines Of Tasmania,,ATM,AIRTAS
cd7f34b8-4f80-4a47-bee8-a8cf6bfcf39c,Universal Airways,,UVA,UNIVERSAL
cea8f81b-1dbf-457a-8654-ee65f34be9aa,Donghai Airlines,,EPA,DONGHAI AIR
238a6731-e8e5-4154-8946-44b18b6cb97b,Russia State Transport,,RSD,STATE AERO
ae81018e-2755-4589-9d66-ee2aefb9962b,Elliott Aviation,,ELT,ELLIOT
05704411-ca94-40f0-b9a3-1120606b7d6f,Executive Aircraft Services,,XAH,
afed9ac3-4f67-4fb8-a34a-3d9487b2bb56,Royal Jet,,ROJ,ROYALJET
1336a060-356e-45ca-bd19-67295901353d,Air Hamburg (aho),,AHO,Air Hamburg
206cfe17-863b-4ae4-a220-ec1a55b84709,D & D Aviation,,DDA,DUSTY
22948944-168d-4799-a702-739e35f5bade,Presidential Aviation,,PRD,PRESIDENTIAL
9de5e7d3-e728-40d0-9838-e21599445dee,Gold Belt Air Transport,,GBT,GOLD BELT
c53e416f-20f4-46a2-bf04-8f55d3c2a63e,Volga-dnepr Airlines,,VDA,VOLGA-DNEPR
c1dc4103-f557-4c32-af4f-bd19012c4988,Executive Jet Management (europe),,JME,Jetman
18bfb66e-c45b-4bcf-aa91-ad5ef260da47,Hi Fly Malta,,HFM,MOONRAKER
7ee3336a-337c-4c87-be98-a37198a1a619,Aeromax,,AXP,AEROMAX SPAIN
43e0d898-1b55-4705-85fe-57941c32e33a,Yanair,,ANR,YANAIR
857ab436-a6c1-4bc0-a519-69aa235101e5,Lufthansa Cityline,,CLH,HANSALINE
d15420a4-535e-49d5-888e-f49a3b667925,Sundair,,SDR,SUNDAIR
149a1992-5310-4bc3-8ba7-9645adfd660a,Jet Aviation,,PJS,JETAVIATION
bceda7ce-acfc-4157-8d2f-e5d75bf005a9,Flairjet Ltd - United Kingdom,,FLJ,
29ab7872-2045-4686-a6b0-92cd47db3928,Archer Aviation,,DHM,ARCHER
f9b530de-03bc-4c49-97fe-f49406c10861,Aeronautical Radio Of Thailand,,AET,AEROTHAI
db385cd0-aa44-479a-8c87-7c3fae3fb826,Severstal Air Company,,SSF,SEVERSTAL
661d005c-cb26-4ae2-bf99-3d26c1998998,Air Almaty,,LMY,AGLEB
1c953c96-d8f2-4973-b368-ab8fe140ac94,Vim Airlines,,MOV,MOV AIR
bdace426-1b07-4fe6-aa46-820190c47bf1,Arctic Air,,AKR,Arctic Norway
47d5a075-1bf3-4f1c-8bc1-59d7c0f86309,Rocky Mountain Holdings,,LIF,LIFECARE
f1faa0ce-4c79-481e-a362-38c6643f1b1b,Cape Air Transport,,CTO,
d6d749c5-2d52-46e3-9ce9-ae36f061c101,Commander Mexicana,,CRM,COMMANDERMEX
9465454f-60c3-4035-9d32-9796b61f60b2,Algoma Airways,,AGG,ALGOMA
b09187fc-f376-4f85-95e4-b60259c46d1c,Centurion Air Cargo,,CWC,CHALLENGE CARGO
daac4d8f-b0b3-40bd-ad4a-bb7307ddbcc6,Leeward Islands Air Transport,,LIA,LIAT
ec3208a9-44e4-4e49-8ebb-fea4f196d0a3,Aviation Services,,AVQ,Inc.
a22e1a7e-08f4-4b69-a36c-322c4e1a33e4,Air Caraïbes,,FWI,FRENCH WEST
faf9604a-a157-4ccc-96bb-ff48f0b0d20a,Deer Jet,,DER,DEER JET
03d32bb9-1e32-4901-a5e6-2972e54a6f6d,Florida Jet Service,,FJS,FLORIDAJET
638355e4-09e3-441d-aa67-80c715f17617,Qa Aviation,,QAV,
9a740fcd-be16-4817-9bb4-9b36b4cced42,Onur Air,,OHY,ONUR AIR
ea276c36-3bc9-4907-902b-b874ab5e1e7a,Andes Lineas Aereas,,ANS,AEROANDES
705bb2d6-087b-4521-bd32-c50ffeaf3fc2,Volotea,,VOE,VOLOTEA
0e52195d-591a-4b80-9177-cb5acd6e4c8d,Us Helicopter,,USH,US-HELI
17b53f5b-b465-4aa8-9efb-e8c90fdde510,Western Airlines,,WAL,WESTERN
4b6c0ecb-0058-4ab2-9024-dcd04c406c58,Buffalo Express Airlines,,BRX,BUFF EXPRESS
caa34518-d655-4fa5-b9a2-13998a61651c,Precision Air,,PRF,PRECISION AIR
ed35658f-4d3c-4010-a82d-a42c47ed184e,Resort Air,,RST,RESORT AIR
fd30fba7-2572-4298-afdb-825d72ff9e8c,Michelin Air Services,,BIB,
67564eef-d9e8-4016-b171-cea8856b710b,Fiji Airways,,FJI,PACIFIC
a731cf2d-4b9e-4ac4-9a8a-e329e5f3ad61,Airasia India,,IAD,ARIYA
7ba7398f-e5b4-478e-bb58-54b15fb9f1a6,Avia Jaynar,,SAP,TOBOL
